time,price,portfolio_value,action,action_name,amount_bought,amount_sold,cash,shares,commission
2040,45.027044,52056.714716,0,buy-large,386.568427,0.000000,18778.220212,680.601895,37.556440
2041,44.834452,52346.679028,0,nothing,0.000000,0.000000,18778.220212,680.601895,0.000000
2042,45.348032,52157.865769,0,nothing,0.000000,0.000000,18778.220212,680.601895,0.000000
2043,45.224575,52299.475883,4,nothing,0.000000,0.000000,18778.220212,680.601895,0.000000
2044,45.446795,52225.494887,0,sell-large,0.000000,340.300947,35505.326792,340.300947,33.521256
2045,45.925807,52552.548259,4,nothing,0.000000,0.000000,35505.326792,340.300947,0.000000
2046,46.009757,52575.960948,1,sell-large,0.000000,170.150474,44011.890304,170.150474,17.047221
2047,46.177659,52664.077024,0,buy-small,87.267691,0.000000,39610.701273,257.418165,8.802378
2048,46.212227,52725.288232,4,nothing,0.000000,0.000000,39610.701273,257.418165,0.000000
2049,46.148027,52662.439297,1,sell-large,0.000000,128.709082,46154.880166,128.709082,13.114587
2050,46.548029,52718.545893,4,buy-small,91.104376,0.000000,41539.392149,219.813459,9.230976
2051,46.691239,52723.700748,1,sell-large,0.000000,109.906729,47117.789867,109.906729,11.179154
2052,46.167781,52586.124727,1,buy-small,92.192066,0.000000,42406.010881,202.098795,9.423558
2053,46.533215,52790.255298,4,buy-small,84.017364,0.000000,38165.409793,286.116159,8.481202
2054,46.419633,52806.813681,1,sell-large,0.000000,143.058080,45463.207700,143.058080,14.624846
2055,45.955435,52832.117640,4,buy-small,88.388068,0.000000,40916.886930,231.446147,9.092642
2056,46.236916,52850.013715,1,sell-large,0.000000,115.723074,46862.587054,115.723074,11.915231
2057,45.540624,52740.573521,4,buy-small,90.393365,0.000000,42176.328349,206.116439,9.372517
2058,45.945561,52769.831899,1,sell-large,0.000000,103.058219,47447.886690,103.058219,10.564245
2059,45.520870,52683.157529,1,buy-small,91.697955,0.000000,42703.098021,194.756175,9.489577
2060,45.145561,52804.037404,4,buy-small,83.166424,0.000000,38432.788219,277.922599,8.540620
2061,46.113460,52698.796026,1,sell-large,0.000000,138.961299,45604.041562,138.961299,14.371249
2062,46.069017,52691.935737,0,buy-small,89.143641,0.000000,41043.637406,228.104941,9.120808
2063,46.444326,52951.841016,4,nothing,0.000000,0.000000,41043.637406,228.104941,0.000000
2064,46.612225,52917.332631,1,sell-large,0.000000,114.052470,46985.831007,114.052470,11.908204
2065,47.328271,52936.262456,4,buy-small,90.164898,0.000000,42287.247907,204.217369,9.397166
2066,48.276419,52889.192703,1,sell-large,0.000000,102.108684,47601.106167,102.108684,10.649015
2067,48.128270,53014.110705,1,buy-small,91.730068,0.000000,42840.995550,193.838752,9.520221
2068,48.083828,53079.190399,4,buy-small,81.466065,0.000000,38556.895995,275.304817,8.568199
2069,48.355430,53183.323104,1,sell-large,0.000000,137.652408,45803.520903,137.652408,14.522294
2070,47.293703,53134.406721,4,buy-small,85.264549,0.000000,41223.168812,222.916957,9.160704
2071,46.952966,53119.182603,1,sell-large,0.000000,111.458479,47166.876529,111.458479,11.911238
2072,46.948027,53153.257101,4,buy-small,88.144560,0.000000,42450.188876,199.603039,9.433375
2073,47.397410,53102.012161,1,sell-large,0.000000,99.801519,47791.019920,99.801519,10.703068
2074,46.765310,53160.020418,1,buy-small,89.626890,0.000000,43011.917928,189.428409,9.558204
2075,45.935682,53298.308555,4,buy-small,80.127135,0.000000,38710.726136,269.555545,8.602384
2076,46.612225,53140.836452,1,sell-large,0.000000,134.777772,45989.929763,134.777772,14.587582
2077,46.676421,53146.985660,0,buy-small,86.506840,0.000000,41390.936787,221.284613,9.197986
2078,46.454201,53206.182614,0,nothing,0.000000,0.000000,41390.936787,221.284613,0.000000
2079,47.027040,53282.919692,4,nothing,0.000000,0.000000,41390.936787,221.284613,0.000000
2080,47.367778,53278.701416,1,sell-large,0.000000,110.642306,47325.036256,110.642306,11.891983
2081,47.575184,53282.997466,4,buy-small,87.772468,0.000000,42592.532631,198.414775,9.465007
2082,47.901111,53174.995665,1,sell-large,0.000000,99.207387,47927.074583,99.207387,10.690465
2083,47.703580,53289.412651,1,buy-small,90.420765,0.000000,43134.367125,189.628153,9.585415
2084,47.545555,53419.900054,4,buy-small,80.384981,0.000000,38820.930413,270.013133,8.626873
2085,47.654198,53556.454301,1,sell-large,0.000000,135.006567,46105.816263,135.006567,14.598970
2086,47.031976,53558.051655,4,buy-small,83.377272,0.000000,41495.234637,218.383839,9.221163
2087,47.377656,53501.632241,1,sell-large,0.000000,109.191920,47514.580329,109.191920,12.062817
2088,47.772715,53569.679342,4,buy-small,86.483830,0.000000,42763.122296,195.675750,9.502916
2089,47.743086,53554.025701,1,sell-large,0.000000,97.837875,48155.594262,97.837875,10.806557
2090,48.819627,53639.676830,1,buy-small,87.099710,0.000000,43340.034836,184.937585,9.631119
2091,51.199868,53628.407487,4,buy-small,77.664554,0.000000,39006.031352,262.602138,8.668007
2092,50.241844,53677.530073,1,sell-large,0.000000,131.301069,46302.597043,131.301069,14.622376
2093,49.985056,53640.761274,4,buy-small,82.270867,0.000000,41672.337339,213.571936,9.260519
2094,50.024563,53706.028899,1,sell-large,0.000000,106.785968,47644.580883,106.785968,11.968424
2095,48.967776,53637.971683,4,buy-small,83.768716,0.000000,42880.122794,190.554684,9.528916
2096,49.669008,53642.317865,1,sell-large,0.000000,95.277342,48248.289390,95.277342,10.757849
2097,49.827032,53698.775812,1,buy-small,85.052848,0.000000,43423.460451,180.330189,9.649658
2098,48.955132,53829.805711,4,buy-small,76.055084,0.000000,39081.114406,256.385273,8.684692
2099,48.479551,53798.545295,1,sell-large,0.000000,128.192637,46440.711367,128.192637,14.748691
2100,48.895683,53843.081820,4,buy-small,80.749995,0.000000,41796.640230,208.942632,9.288142
2101,49.321724,53900.578068,1,sell-large,0.000000,104.471316,47807.814583,104.471316,12.046442
2102,49.044303,53948.389809,4,buy-small,81.811090,0.000000,43027.033125,186.282406,9.561563
2103,49.252369,53772.750564,1,sell-large,0.000000,93.141203,48476.790110,93.141203,10.921357
2104,49.133475,53757.743302,1,buy-small,85.086666,0.000000,43629.111099,178.227869,9.695358
2105,50.094546,53513.544847,2,buy-small,76.618160,0.000000,39266.199989,254.846029,8.725822
2106,50.332335,53522.389967,2,buy-large,350.480091,0.000000,19633.099995,605.326120,39.266200
2107,50.708837,53526.017348,0,buy-large,174.991264,0.000000,9816.549997,780.317384,19.633100
2108,50.946626,53890.389671,0,nothing,0.000000,0.000000,9816.549997,780.317384,0.000000
2109,50.560217,54084.206464,0,nothing,0.000000,0.000000,9816.549997,780.317384,0.000000
2110,50.857458,54580.379076,4,nothing,0.000000,0.000000,9816.549997,780.317384,0.000000
2111,51.006075,54570.502066,0,sell-large,0.000000,390.158692,32153.700707,390.158692,44.763829
2112,50.371967,54477.469507,0,nothing,0.000000,0.000000,32153.700707,390.158692,0.000000
2113,51.115063,53787.483614,4,nothing,0.000000,0.000000,32153.700707,390.158692,0.000000
2114,51.333039,53190.215159,0,sell-large,0.000000,195.079346,42948.958378,195.079346,21.633783
2115,51.481655,52705.674153,0,nothing,0.000000,0.000000,42948.958378,195.079346,0.000000
2116,51.739264,52851.036357,1,nothing,0.000000,0.000000,42948.958378,195.079346,0.000000
2117,51.253773,53639.484093,4,buy-small,84.443869,0.000000,38654.062540,279.523216,8.589792
2118,51.640182,53900.823862,0,sell-large,0.000000,139.761608,46131.787895,139.761608,14.985422
2119,51.243867,53856.389734,0,nothing,0.000000,0.000000,46131.787895,139.761608,0.000000
2120,51.709538,53728.641335,2,nothing,0.000000,0.000000,46131.787895,139.761608,0.000000
2121,51.055614,53005.373767,0,buy-large,423.501519,0.000000,23065.893948,563.263127,46.131788
2122,51.065524,53990.297924,4,nothing,0.000000,0.000000,23065.893948,563.263127,0.000000
2123,52.204935,53799.883031,3,sell-large,0.000000,281.631563,38497.171532,281.631563,30.924404
2124,52.006779,53693.573147,4,sell-small,0.000000,28.163156,40024.382139,253.468407,3.060542
2125,52.145489,53797.003825,0,sell-large,0.000000,126.734203,46845.308452,126.734203,13.669191
2126,51.788803,53731.528626,2,nothing,0.000000,0.000000,46845.308452,126.734203,0.000000
2127,52.482360,54060.953094,0,buy-large,430.209091,0.000000,23422.654226,556.943295,46.845308
2128,52.749874,54702.824115,3,nothing,0.000000,0.000000,23422.654226,556.943295,0.000000
2129,53.611864,54577.048273,0,sell-small,0.000000,55.694329,26544.415181,501.248965,6.256034
2130,53.433521,54885.810116,0,nothing,0.000000,0.000000,26544.415181,501.248965,0.000000
2131,53.403798,55060.110923,1,nothing,0.000000,0.000000,26544.415181,501.248965,0.000000
2132,53.621770,55065.687680,3,buy-small,46.566460,0.000000,23889.973663,547.815425,5.308883
2133,53.215545,54843.922776,3,sell-small,0.000000,54.781542,27001.309922,493.033882,6.235143
2134,53.572231,55146.955056,1,sell-small,0.000000,49.303388,29780.002685,443.730494,5.568523
2135,54.117167,54934.143998,1,buy-small,51.988377,0.000000,26802.002416,495.718871,5.956001
2136,53.057018,55290.140932,2,buy-small,47.133581,0.000000,24121.802174,542.852452,5.360400
2137,53.126373,55699.638833,4,buy-large,209.642073,0.000000,12060.901087,752.494525,24.121802
2138,53.393888,55513.952832,4,sell-large,0.000000,376.247263,33836.631222,376.247263,43.638738
2139,53.740668,55077.344574,2,sell-large,0.000000,188.123631,44653.614706,188.123631,21.677322
2140,53.810024,55003.369609,0,buy-large,402.140091,0.000000,22326.807353,590.263722,44.653615
2141,53.879379,55660.184385,0,nothing,0.000000,0.000000,22326.807353,590.263722,0.000000
2142,52.898491,56035.507114,1,nothing,0.000000,0.000000,22326.807353,590.263722,0.000000
2143,53.552415,56406.167084,1,buy-small,39.017663,0.000000,20094.126618,629.281385,4.465361
2144,54.067628,57035.493753,1,buy-small,34.753129,0.000000,18084.713956,664.034514,4.018825
2145,55.187227,56790.268535,3,buy-small,30.769234,0.000000,16276.242560,694.803748,3.616943
2146,55.236766,56838.080269,4,sell-small,0.000000,69.480375,20319.542352,625.323373,8.102805
2147,54.830540,57012.795341,4,sell-large,0.000000,312.661686,38542.292773,312.661686,36.518538
2148,55.226859,57089.069459,0,sell-large,0.000000,156.330843,47759.073555,156.330843,18.470503
2149,55.177317,57162.069397,0,nothing,0.000000,0.000000,47759.073555,156.330843,0.000000
2150,55.692530,57103.048094,0,nothing,0.000000,0.000000,47759.073555,156.330843,0.000000
2151,55.682624,56894.920934,2,nothing,0.000000,0.000000,47759.073555,156.330843,0.000000
2152,56.168111,57334.782046,4,buy-large,407.804744,0.000000,23879.536777,564.135587,47.759074
2153,56.039310,57368.585302,4,sell-large,0.000000,282.067794,40573.704166,282.067794,33.455245
2154,56.762589,57497.516092,0,sell-large,0.000000,141.033897,48954.349853,141.033897,16.794881
2155,56.455442,57484.905264,0,nothing,0.000000,0.000000,48954.349853,141.033897,0.000000
2156,56.613969,57435.862701,0,nothing,0.000000,0.000000,48954.349853,141.033897,0.000000
2157,56.980561,57570.378999,0,nothing,0.000000,0.000000,48954.349853,141.033897,0.000000
2158,57.525501,57727.314185,0,nothing,0.000000,0.000000,48954.349853,141.033897,0.000000
2159,57.396697,57842.213232,0,nothing,0.000000,0.000000,48954.349853,141.033897,0.000000
2160,57.654302,57741.326044,1,nothing,0.000000,0.000000,48954.349853,141.033897,0.000000
2161,58.319965,57905.958513,4,buy-small,78.416217,0.000000,44058.914868,219.450113,9.790870
2162,58.627956,57782.006874,1,sell-large,0.000000,109.725057,50968.589647,109.725057,13.847044
2163,56.859481,57785.141094,4,buy-small,81.916990,0.000000,45871.730682,191.642047,10.193718
2164,56.829677,57741.811707,1,sell-large,0.000000,95.821023,51816.522477,95.821023,11.913410
2165,55.905697,57831.288637,1,buy-small,83.627681,0.000000,46634.870230,179.448705,10.363304
2166,55.985177,57609.947472,0,buy-small,74.593764,0.000000,41971.383207,254.042469,9.326974
2167,56.014986,57690.714686,0,nothing,0.000000,0.000000,41971.383207,254.042469,0.000000
2168,56.481940,57612.471892,0,nothing,0.000000,0.000000,41971.383207,254.042469,0.000000
2169,56.730322,57503.589290,2,nothing,0.000000,0.000000,41971.383207,254.042469,0.000000
2170,57.366182,57961.125309,4,buy-large,342.552395,0.000000,20985.691603,596.594864,41.971383
2171,57.455599,57831.978653,0,sell-large,0.000000,298.297432,39436.433022,298.297432,36.975434
2172,57.217151,57594.118071,2,nothing,0.000000,0.000000,39436.433022,298.297432,0.000000
2173,55.448676,56730.669932,4,buy-large,323.286231,0.000000,19718.216511,621.583663,39.436433
2174,52.497904,56984.849533,0,sell-large,0.000000,310.791831,38187.430768,310.791831,37.012453
2175,50.014089,56944.578060,0,nothing,0.000000,0.000000,38187.430768,310.791831,0.000000
2176,50.759233,57331.802305,4,nothing,0.000000,0.000000,38187.430768,310.791831,0.000000
2177,53.610651,57259.995346,2,sell-large,0.000000,155.395916,47740.472165,155.395916,19.144372
2178,55.587769,57499.781454,4,buy-large,388.876465,0.000000,23870.236082,544.272380,47.740472
2179,55.269841,57642.463503,4,sell-large,0.000000,272.136190,40651.379223,272.136190,33.629545
2180,54.355796,57533.247505,2,sell-large,0.000000,136.068095,49129.930279,136.068095,16.991084
2181,53.153630,57606.315416,4,buy-large,396.965021,0.000000,24564.965139,533.033116,49.129930
2182,54.902234,57570.617962,4,sell-large,0.000000,266.516558,41052.598928,266.516558,33.041350
2183,54.335925,57449.168776,0,sell-large,0.000000,133.258279,49295.090426,133.258279,16.518019
2184,53.928579,57446.512139,0,nothing,0.000000,0.000000,49295.090426,133.258279,0.000000
2185,54.852559,57426.588827,0,nothing,0.000000,0.000000,49295.090426,133.258279,0.000000
2186,54.335925,57204.772160,1,nothing,0.000000,0.000000,49295.090426,133.258279,0.000000
2187,55.011523,57668.876951,4,buy-small,82.883751,0.000000,44365.581383,216.142030,9.859018
2188,56.164012,57670.654209,2,sell-large,0.000000,108.071015,51003.925872,108.071015,13.303296
2189,55.925568,57759.766476,1,buy-large,412.572830,0.000000,25501.962936,520.643845,51.003926
2190,56.541553,57205.972178,2,buy-small,41.078076,0.000000,22951.766642,561.721922,5.100393
2191,56.889286,57698.513354,4,buy-large,187.812347,0.000000,11475.883321,749.534268,22.951767
2192,56.909157,56886.520794,0,sell-large,0.000000,374.767134,34540.975707,374.767134,46.222630
2193,56.472007,56923.874958,4,nothing,0.000000,0.000000,34540.975707,374.767134,0.000000
2194,57.167476,56912.698721,0,sell-large,0.000000,187.383567,45710.042434,187.383567,22.382899
2195,56.750193,56981.804469,4,nothing,0.000000,0.000000,45710.042434,187.383567,0.000000
2196,57.415857,56893.022056,0,sell-large,0.000000,93.691784,51334.651689,93.691784,11.271762
2197,57.992100,56808.973968,1,nothing,0.000000,0.000000,51334.651689,93.691784,0.000000
2198,57.614563,56965.028048,1,buy-small,87.682375,0.000000,46201.186520,181.374159,10.266930
2199,55.408934,57071.989293,4,buy-small,77.694770,0.000000,41581.067868,259.068929,9.240237
2200,55.359259,57101.687635,0,sell-large,0.000000,129.534464,49311.037659,129.534464,15.490921
2201,56.472007,57099.105236,2,nothing,0.000000,0.000000,49311.037659,129.534464,0.000000
2202,57.107863,56979.978705,2,buy-large,409.260952,0.000000,24655.518830,538.795416,49.311038
2203,57.703980,57652.282739,4,buy-large,205.072444,0.000000,12327.759415,743.867860,24.655519
2204,58.657764,57492.033978,4,sell-large,0.000000,371.933930,34944.696553,371.933930,45.324523
2205,58.310028,57323.051046,4,sell-large,0.000000,185.966965,46195.817929,185.966965,22.547337
2206,58.399445,57147.879098,1,sell-large,0.000000,92.983483,51748.307254,92.983483,11.127233
2207,59.075043,57208.247191,1,buy-small,88.935095,0.000000,46573.476529,181.918577,10.349661
2208,59.681095,57063.432579,1,buy-small,79.509335,0.000000,41916.128876,261.427913,9.314695
2209,60.148053,56576.191323,1,buy-small,72.198526,0.000000,37724.515988,333.626438,8.383226
2210,59.770512,56544.710330,4,buy-small,66.629219,0.000000,33952.064389,400.255658,7.544903
2211,58.439187,56759.493905,4,sell-large,0.000000,200.127829,45225.794714,200.127829,22.592646
2212,59.303554,56911.530384,0,sell-large,0.000000,100.063914,50981.110610,100.063914,11.533699
2213,59.542002,56752.946991,1,nothing,0.000000,0.000000,50981.110610,100.063914,0.000000
2214,60.575269,56951.050943,0,buy-small,88.207053,0.000000,45882.999549,188.270967,10.196222
2215,60.485852,56767.146545,1,nothing,0.000000,0.000000,45882.999549,188.270967,0.000000
2216,60.138116,56904.604012,4,buy-small,79.208410,0.000000,41294.699594,267.479377,9.176600
2217,61.091903,56671.708439,1,sell-large,0.000000,133.739689,49084.041899,133.739689,15.609904
2218,62.204651,57124.751718,4,buy-small,86.342164,0.000000,44175.637709,220.081853,9.816808
2219,63.019342,57127.158155,0,sell-large,0.000000,110.040927,50637.245599,110.040927,12.949114
2220,62.304002,56967.021757,1,nothing,0.000000,0.000000,50637.245599,110.040927,0.000000
2221,63.098822,57134.420810,4,buy-small,87.855004,0.000000,45573.521039,197.895930,10.127449
2222,62.095363,57026.206845,1,sell-large,0.000000,98.947965,51342.410025,98.947965,11.560900
2223,62.164909,57327.250156,0,buy-small,89.202107,0.000000,46208.169022,188.150073,10.268482
2224,61.837048,57604.805004,1,nothing,0.000000,0.000000,46208.169022,188.150073,0.000000
2225,62.393420,57761.520110,0,buy-small,76.133714,0.000000,41587.352120,264.283786,9.241634
2226,61.558858,57629.378216,0,nothing,0.000000,0.000000,41587.352120,264.283786,0.000000
2227,61.876786,57320.165658,4,nothing,0.000000,0.000000,41587.352120,264.283786,0.000000
2228,61.568795,57140.577161,4,sell-large,0.000000,132.141893,49438.026075,132.141893,15.732814
2229,61.140195,56881.805079,0,sell-large,0.000000,66.070947,53281.599067,66.070947,7.702551
2230,61.977459,56858.680049,1,nothing,0.000000,0.000000,53281.599067,66.070947,0.000000
